review_id,Username,Address,Rating,Language,ID_clause,Clause
289,Nikolay Manolov,An Bang Beach,5,en,289.a,The beach is great for a city one.
63663,Vaughan Simmons,VinWonders Phu Quoc,4,en,63663.k,near the entrance is a mini mart... way cheaper...
28192,AdelasiaPL,Hue Imperial City,5,en,28192.c,It is open from 8am till 5:30 am.Must visit!
15785,Hapychapp,Dragon Bridge,3,en,15785.a,A bridge that shoots fire and water out of its dragon mouth on the weekends.
32077,MarkfromtheIsland,Japanese Bridge,3,en,32077.a,I didn't even realize this was a thing We were with a guide so I didn't even realize this was one of the things to see lol.
2719,BrakiWorldTraveler,Ba Na Hills,4,en,2719.u,"After, you have all the time to explore the theme park according to your likings, - To avoid even those few who came with you walk first to the other (further) hand, as everybody will naturally stop by the first hand."
9276,Anonymous_9275,Crazy House Hang Nga Villa,3,en,9276.b,"My friend, who also studied design, kept saying how amazing the design was."
41138,Michal Pavlat,Notre Dame Cathedral of Saigon,3,en,41138.a,"The cathedral is currently under renovation, most of the building is covered in scaffolding."
65556,maro70,War Remnants Museum,4,en,65556.f,It doesn’t matter what ‘side’ you think should have won this war - the impact on local people is the human story that is being told - and it’s told incredibly well.
26661,Luke Elliott,Hoi An Ancient Town,4,en,26661.d,"absolute nonsense, it was no different from any of the other nights we were there, just a lot more people"
56226,Trần Thanh Huyền,The Independence Palace,4,vi,56226.c,"but the coffee gate at the coffeehouse, I don't see the need to buy a ticket, or the front gate that says there's no way out, so you can go straight through that gate and go into the main house, and you can't even understand whether the coffee gate on the magical road is really in on the inside of Independence City."
31044,Pi-Anna-3,Ha Long Bay,1,en,31044.s,instead dropping us almost a kilometre away saying that we were asking to much!
54872,NikhilMahendra,Temple Of Literature,3,en,54872.c,Most of the info you get about the place depends on your tour guide so its really up to them to make or break this place for you.
64019,maryyeo,VinWonders Phu Quoc,4,en,64019.u,Or else a cab ride each way is around usd20.
18105,Daniel Biemer,Fairy Stream,3,de,18105.b,Take off your shoes and walk through the water.
13817,Mel,Cat Cat Village,2,en,13817.h,"And outside of the traditional dance show, I wouldn’t have known this was anything"
36616,旅する吉蔵,My Son,3,ja,36616.e,The location is very hot because of the basin.
27573,Anh Phuong,Hue Imperial City,5,vi,27573.a,"The city of Ho or Shuncion is a city in the capital city, which has been closed for 143 years from 1802 until its retreat in 1945, and is now one of the ruins of the Great Records that is recognized as the World Cultural Heritage."
45455,Danny Ng,Po Nagar Cham Towers,5,en,45455.b,This Po Nagar Towers is good to pay a visit with entrance fee 30k per person.
64434,percylovesrowdy,VinWonders Phu Quoc,3,en,64434.k,but your a bit trapped on the north end of the island in terms of places to eat and enjoy.
24918,Sanghoon Jeong,Hoa Lo Prison,2,en,24918.b,but it gave me a good sense of the camp's character.
47482,Pleasure Park,Po Nagar Cham Towers,3,en,47482.m,"but if you go to the back, you will see many people taking pictures near a rock that looks like a goddess riding an elephant (or perhaps two figures are one)."
58739,Annielovenature,The Marble Mountains,5,en,58739.h,It is still a religious place in Da nang.
10390,fcplattner,Crazy House Hang Nga Villa,1,en,10390.b,Hard to get around and none of it made any sense.
60152,Rachael Albertson-Kill,The Marble Mountains,1,en,60152.d,The steps are dangerous.
40256,Michel Fillacier,Notre Dame Cathedral of Saigon,4,en,40256.a,"It is impossible to visit this cathedral because, as of the date I am publishing this, February 2026, the works prevent all visits."
6005,Ho Ngoc Tin,Cai Rang Floating Market,4,en,6005.b,This floating market isn't busy like before.
20450,Joseph Pham,Ho Chi Minh's Mausoleum,5,en,20450.g,"The exterior is clad in gray granite, surrounded by rows of square granite columns, and prominently displayed in the center is the inscription ""PRESIDENT HO CHI MINH"" in plum-colored pink stone."
52684,James M,Tam Coc-Bich Dong,2,en,52684.t,Go to Halong bay instead.
6506,An_danh_384,Cai Rang Floating Market,2,en,6506.i,We liked the trip by paddle boat the most
31033,naresh134,Ha Long Bay,1,en,31033.g,"He did have our name on this alternate cruise roster because according to him the Luxury Boat we had paid for had developed ""mechanical problems""."
52194,samelfy,Tam Coc-Bich Dong,3,fr,52194.a,Very disappointed by the price I found excessive for the ballad proposed.The site is very beautiful
30136,hfffoman,Ha Long Bay,3,en,30136.b,but it really has become an industry that makes too much of its reputation for being the must-see place in Vietnam.
50846,Grazerooo2,Saigon Central Post Office,2,en,50846.a,Small ex post office from days of the French now a tourist attraction with a number of souvenir shops.
52701,Shir H,Tam Coc-Bich Dong,2,en,52701.b,A boat will take you on some basic tour which is nothing more then nice.
51382,TheLeongOhana,Tam Coc-Bich Dong,5,en,51382.f,but as we cruised the river not everyone had them on after they left the dock.These were metal boats and my only complaint was that my butt was tired from all that sitting.
12377,HORRMANN-COM,Cu Chi Tunnel,1,de,12377.e,You learn what it means - to shoot. It's loud. You startle.
51666,Diana Vo,Tam Coc-Bich Dong,5,en,51666.b,Taking a boat ride along the river is a wonderful experience each boat can carry three adults and one rower.
15987,my,Dragon Bridge,3,en,15987.d,"but it only breathed fire from the opposite bank twice, and all I could see was black smoke."
2017,Ashwaq Alawoor,Ba Na Hills,5,en,2017.e,"There are rides, restaurants, and cafés to enjoy as well."
67248,Licheng L (LC),White Sand Dunes,5,en,67248.d,however it cost 200000 VND for just a short ride!
62610,Bailey12856,VinWonders Nha Trang,2,en,62610.j,We had a good laugh on that for a while.
42688,Tom R,Notre Dame Cathedral of Saigon,2,en,42688.b,There is only a very small area to visit with the vast majority of the building being reserved for prayers (during alloted service times).
450,ROCIOJEREZANA,An Bang Beach,4,es,450.d,"The beach is beautiful, with golden sand."
45035,birikatia,Old Quarter,2,it,45035.e,Here everything is now tailored to tourists!
3730,Kissiah Freya,Ben Thanh Market,4,en,3730.a,What a whirlwind! We dove headfirst into the chaotic energy of Ben Thanh Market and loved every minute.
888,Maarten S,An Bang Beach,3,nl,888.c,we were talked to by people who wanted to rent out their lig stool to us or a vd attractions.In the beginning we could enjoy the sun and the sea in peace.But after noon a group of drunken English youngsters came to ruin this by loud music and miscarriages.
17236,Florian Haider,Fairy Stream,5,en,17236.b,I would recommend bathing shoes
60435,Agata Z,The Marble Mountains,1,en,60435.c,The natural attraction is ok
55574,Sarah C,Temple Of Literature,2,en,55574.a,I didn't find the decorations or architecture that appealing compared to other temples in Hanoi
14549,Tourist 8,Dragon Bridge,5,en,14549.a,Bridge symbol of the city famous because every weekend at 9 o'clock it breathes fire and water for about 10-15 minutes.
45547,Alice Lai,Po Nagar Cham Towers,5,en,45547.b,This is very good to protect everyone while traveling. Very thankful for the staffs there.
26157,Robert T,Hoi An Ancient Town,5,en,26157.e,Review of: Hoi An Ancient Town - Night Market Street Food Tours By Night
26914,Brian Tankersley,Hoi An Ancient Town,3,en,26914.b,Who am I to say anything about motorbikes in Vietnam
29614,Michelle,Ha Long Bay,5,en,29614.c,There is the luxurious option and quaint option.
39125,leena482,Nha Trang Beach,1,en,39125.j,but I’m disgusted I paid into somewhere that treats their animals with such little consideration of their needs when the owners of the park obviously have the means to give them a better life.
8346,87larisab,Crazy House Hang Nga Villa,5,en,8346.b,but really fun place to see and do.
27023,Indra110,Hoi An Ancient Town,2,en,27023.e,"A cute little place, spoiled by over tourism."
15581,Trinh N,Dragon Bridge,3,en,15581.a,"It is unique bridge, check it out at night time when lights are lit up."
38704,Bart N,Nha Trang Beach,3,en,38704.b,"Its filled with beach chairs, mostly from the big hotels nearby."
31112,Chatuchak123,Ha Long Bay,1,en,31112.e,Finally are a dirty liars because is impossible one bottle dropped and finish farewell two meters out from the window
63101,Norsa'adah,VinWonders Nha Trang,1,en,63101.l,"Very nice, awesome theme park but unconducive environment, cannot appreciate them"
52426,Stephan1261,Tam Coc-Bich Dong,3,fr,52426.a,"Halong Bay land, like a lot of site in Vietnam, it is operated by a private company that will take you to a tour of ~ 7 km if a boat.Unfortunately, and despite the purchase of tickets(good ok cheap)The rower will certainly try to sell you embroidery, t-shirt and other souvenirs..."
2873,ฟิวส์,Ba Na Hills,3,en,2873.c,There are quite a few new additions here now.
23188,Alexandra N.,Hoa Lo Prison,5,en,23188.b,"but the exhibits and audio guide really paint a picture of what it was like, and a really valuable lesson in some of the history of Vietnam. Definitely worth it."
12400,Kimpob85,Cu Chi Tunnel,1,en,12400.c,"Perhaps it was also because we had a tour guide that was also impossible to understand, I'd recommend going to the simulated tunnel experience closer to the city and not waste the journey out."
48562,Alan Le A,Po Nagar Cham Towers,2,en,48562.a,"This place became extremely busy and dirty due to many tourists, both local and foreign."
1762,Đoá N,An Bang Beach,1,en,1762.i,"but none of it was navy and offerred for a menu of drink, not even mentioned about the fee for sitting."
39170,MPVAULT,Notre Dame Cathedral of Saigon,5,en,39170.b,It was intended to serve the Catholic community living there and to show French culture and influence.
596,algedwards,An Bang Beach,4,en,596.b,The water is warm with enough waves for enjoyment.
42491,Marty,Notre Dame Cathedral of Saigon,2,en,42491.a,It's just a place to take photos.
64164,혜니,VinWonders Phu Quoc,3,en,64164.e,Never change in front of the lockers. Go to …
57702,donmountford,The Independence Palace,2,en,57702.d,"Yes, don't pay the entry fee after about 0930 as the staff unceremoniously boot you out as their unmissable lunch break arrives, from about 1130 the ushering out starts."
57688,Ed Longley,The Independence Palace,2,en,57688.i,I couldn’t wait to leave.
62088,Hải Lê,VinWonders Nha Trang,4,vi,62088.a,"Nice, fun, 90,000/50."
66146,Aleksey Venedictov,War Remnants Museum,3,en,66146.b,The rest is photographs and stories.
37411,Steve_P_H,My Son,1,en,37411.b,but time and war have taken their toll.
43501,Keslie Tee,Old Quarter,5,en,43501.b,"We loved getting lost in the maze of streets, and the bustling cafes were perfect for people-watching. So much energy!"
26289,phi54,Hoi An Ancient Town,5,en,26289.c,but today it's his sister running it.
46605,Kang Hee-kyung,Po Nagar Cham Towers,4,en,46605.c,but it wasn't overly crowded.
67602,Candy G,White Sand Dunes,4,en,67602.e,The views were stunning and it's a must-catch if you are taking a self-guided tour. Don't miss it!
63852,Tassiegir,VinWonders Phu Quoc,4,en,63852.b,but decided to visit here whilst on holidays in Phu Quoc.
45864,Liopos,Po Nagar Cham Towers,5,en,45864.a,"Then I went to Po Nagar Cham Towers, a complex of brick towers built between the 7th and 12th centuries AD, belonging to the Cham culture."
23068,Philippe Hulin,Hoa Lo Prison,5,en,23068.e,"This place also housed American pilots, the first of whom was held captive for over six years."
62222,saint P,VinWonders Nha Trang,3,en,62222.m,There's a very long line for these same carts
3133,Richard H,Ba Na Hills,2,en,3133.l,but in real life it's pretty underwhelming.
4954,jingwen bian,Ben Thanh Market,1,en,4954.h,"There are no clear price tags, and tourists can easily be confused by large numbers."
48241,chrysanthemum-777,Po Nagar Cham Towers,3,en,48241.c,You can kill time exploring the towers.
22431,Peter Lacres,Ho Chi Minh's Mausoleum,1,en,22431.d,Our flag was not returned afterwards (even
15521,443012901,Dragon Bridge,3,en,15521.c,"but unfortunately, due to time constraints, I only saw the dragon bridge during the day, which was also very beautiful."
1843,Leah W,An Bang Beach,1,en,1843.a,"We are beach people, we come from Australia, we love to swim and play in the Ocean."
2233,D&M Foodies,Ba Na Hills,5,en,2233.c,"After the check in (very easy and quick) at the hotel, yes we wanted the full package, we started wonder around…."
61689,Linh Chi,VinWonders Nha Trang,5,vi,61689.b,"and water parks that are okay as usual, and all those people who come in here having fun."
8834,Nathalie B,Crazy House Hang Nga Villa,4,en,8834.b,The adult thought someone was on a trip...Not too sure about the point of this house
16576,Warby,Dragon Bridge,2,en,16576.a,Drove over the bridge during the day and looks like lumps of metal. At night okay with short show.
